dt,dt_iso,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description,Data,Hora,Normal (kWh),Horario Economico (kWh),Autoconsumo (kWh)
1673049600.0,2023-01-07 00:00:00+00:00,local,11.45,10.79,10.1,13.82,1022.0,1021.9,998.5,82,5.48,0.28,100.0,light rain,2023-01-07,0,0.0,0.732,0.0
1673053200.0,2023-01-07 01:00:00+00:00,local,11.47,10.87,10.66,13.82,1021.0,1021.5,998.1,84,5.75,0.2,100.0,light rain,2023-01-07,1,0.0,0.605,0.0
1673056800.0,2023-01-07 02:00:00+00:00,local,10.99,10.39,10.7,13.82,1021.0,1020.3,997.0,86,5.99,0.58,100.0,light rain,2023-01-07,2,0.0,0.493,0.0
1673060400.0,2023-01-07 03:00:00+00:00,local,11.49,10.99,11.21,13.82,1020.0,1020.1,996.8,88,6.28,1.09,100.0,moderate rain,2023-01-07,3,0.0,1.073,0.0
1673064000.0,2023-01-07 04:00:00+00:00,local,12.86,12.55,11.21,12.93,1019.0,1018.8,995.5,90,6.46,1.72,100.0,moderate rain,2023-01-07,4,0.0,0.777,0.0
1673067600.0,2023-01-07 05:00:00+00:00,local,12.9,12.65,11.93,12.93,1018.0,1017.4,994.2,92,6.77,2.23,100.0,moderate rain,2023-01-07,5,0.0,0.469,0.0
1673071200.0,2023-01-07 06:00:00+00:00,local,12.92,12.7,12.23,13.6,1018.0,1017.4,994.2,93,7.02,2.84,100.0,moderate rain,2023-01-07,6,0.0,0.412,0.0
1673074800.0,2023-01-07 07:00:00+00:00,local,12.91,12.68,12.23,13.12,1017.0,1017.2,994.0,93,7.19,4.48,100.0,heavy intensity rain,2023-01-07,7,0.0,0.408,0.0
1673078400.0,2023-01-07 08:00:00+00:00,local,12.91,12.68,12.23,13.12,1017.0,1017.3,994.1,93,7.15,3.86,100.0,moderate rain,2023-01-07,8,0.383,0.0,0.0
1673082000.0,2023-01-07 09:00:00+00:00,local,13.5,13.33,12.79,13.82,1017.0,1017.1,993.9,93,6.85,3.02,100.0,moderate rain,2023-01-07,9,0.343,0.0,0.023
1673085600.0,2023-01-07 10:00:00+00:00,local,13.48,13.34,12.32,14.15,1017.0,1017.6,994.5,94,6.75,3.35,100.0,moderate rain,2023-01-07,10,0.333,0.0,0.03
1673089200.0,2023-01-07 11:00:00+00:00,local,14.09,14.01,13.34,14.82,1017.0,1017.6,994.5,94,6.69,3.36,100.0,moderate rain,2023-01-07,11,0.415,0.0,0.057
1673092800.0,2023-01-07 12:00:00+00:00,local,14.1,14.02,13.34,14.82,1017.0,1017.4,994.3,94,7.11,3.11,100.0,moderate rain,2023-01-07,12,0.61,0.0,0.061
1673096400.0,2023-01-07 13:00:00+00:00,local,14.02,13.96,13.68,14.15,1017.0,1016.9,993.8,95,6.14,1.26,100.0,moderate rain,2023-01-07,13,0.533,0.0,0.065
1673100000.0,2023-01-07 14:00:00+00:00,local,14.17,14.12,13.43,15.82,1017.0,1016.5,993.4,95,5.03,0.67,100.0,light rain,2023-01-07,14,0.536,0.0,0.02
1673103600.0,2023-01-07 15:00:00+00:00,local,13.12,12.97,12.93,14.82,1017.0,1016.3,993.2,95,4.0,0.31,100.0,light rain,2023-01-07,15,0.922,0.0,0.005
1673107200.0,2023-01-07 16:00:00+00:00,local,13.01,12.85,12.23,13.82,1017.0,1016.7,993.5,95,2.2,0.29,98.0,light rain,2023-01-07,16,0.678,0.0,0.001
1673110800.0,2023-01-07 17:00:00+00:00,local,12.96,12.79,10.9,13.82,1016.0,1016.9,993.7,95,2.62,0.37,100.0,light rain,2023-01-07,17,0.521,0.0,0.0
1673114400.0,2023-01-07 18:00:00+00:00,local,12.24,12.0,10.34,13.82,1017.0,1017.2,994.0,95,3.03,0.19,97.0,light rain,2023-01-07,18,0.563,0.0,0.0
1673118000.0,2023-01-07 19:00:00+00:00,local,11.86,11.58,11.38,12.82,1018.0,1017.5,994.2,95,3.27,0.32,100.0,light rain,2023-01-07,19,0.668,0.0,0.0
1673121600.0,2023-01-07 20:00:00+00:00,local,11.98,11.71,10.34,13.82,1018.0,1018.4,995.1,95,3.35,0.3,100.0,light rain,2023-01-07,20,0.523,0.0,0.0
1673125200.0,2023-01-07 21:00:00+00:00,local,11.97,11.7,10.9,13.82,1018.0,1018.2,994.9,95,3.63,0.64,100.0,light rain,2023-01-07,21,0.338,0.0,0.0
1673128800.0,2023-01-07 22:00:00+00:00,local,11.97,11.68,11.12,13.82,1018.0,1017.8,994.5,94,4.46,0.98,100.0,light rain,2023-01-07,22,0.0,0.34,0.0
1673132400.0,2023-01-07 23:00:00+00:00,local,11.97,11.7,11.12,13.82,1017.0,1017.8,994.5,95,5.13,1.51,100.0,moderate rain,2023-01-07,23,0.0,0.411,0.0
1673136000.0,2023-01-08 00:00:00+00:00,local,11.97,11.7,10.9,13.82,1017.0,1017.3,994.0,95,5.02,1.71,100.0,moderate rain,2023-01-08,0,0.0,0.677,0.0
1673139600.0,2023-01-08 01:00:00+00:00,local,11.4,11.08,11.12,12.82,1017.0,1016.5,993.2,95,5.43,1.33,100.0,moderate rain,2023-01-08,1,0.0,0.286,0.0
1673143200.0,2023-01-08 02:00:00+00:00,local,11.39,11.07,11.21,12.82,1016.0,1015.5,992.3,95,5.18,1.25,100.0,moderate rain,2023-01-08,2,0.0,0.26,0.0
1673146800.0,2023-01-08 03:00:00+00:00,local,11.9,11.63,10.9,12.82,1015.0,1014.9,991.7,95,4.35,1.3,100.0,moderate rain,2023-01-08,3,0.0,0.258,0.0
1673150400.0,2023-01-08 04:00:00+00:00,local,12.47,12.25,11.45,13.82,1014.0,1013.7,990.6,95,4.17,1.22,100.0,moderate rain,2023-01-08,4,0.0,0.255,0.0
1673154000.0,2023-01-08 05:00:00+00:00,local,12.98,12.81,11.45,13.82,1012.0,1012.3,989.3,95,5.33,1.64,100.0,moderate rain,2023-01-08,5,0.0,0.283,0.0
1673157600.0,2023-01-08 06:00:00+00:00,local,14.55,14.54,12.57,14.82,1011.0,1011.2,988.2,95,7.88,3.19,100.0,moderate rain,2023-01-08,6,0.0,0.752,0.0
1673161200.0,2023-01-08 07:00:00+00:00,local,15.19,15.25,14.45,15.82,1011.0,1011.4,988.5,95,9.87,3.28,90.0,moderate rain,2023-01-08,7,0.0,0.28,0.0
1673164800.0,2023-01-08 08:00:00+00:00,local,14.68,14.68,13.99,15.82,1012.0,1011.8,988.9,95,8.37,2.45,91.0,moderate rain,2023-01-08,8,0.259,0.0,0.001
1673168400.0,2023-01-08 09:00:00+00:00,local,14.68,14.68,13.99,15.82,1014.0,1012.7,989.8,95,6.63,0.58,96.0,light rain,2023-01-08,9,0.226,0.0,0.05
1673172000.0,2023-01-08 10:00:00+00:00,local,14.1,14.05,13.68,14.82,1015.0,1014.2,991.2,95,5.55,0.63,94.0,light rain,2023-01-08,10,0.185,0.0,0.095
1673175600.0,2023-01-08 11:00:00+00:00,local,14.08,14.02,13.34,14.82,1016.0,1015.3,992.3,95,5.09,0.49,95.0,light rain,2023-01-08,11,0.94,0.0,0.105
1673179200.0,2023-01-08 12:00:00+00:00,local,13.51,13.4,13.12,13.82,1015.0,1015.4,992.4,95,4.87,0.43,100.0,light rain,2023-01-08,12,1.277,0.0,0.17
1673182800.0,2023-01-08 13:00:00+00:00,local,13.48,13.36,12.79,13.82,1015.0,1014.8,991.8,95,4.7,0.47,100.0,light rain,2023-01-08,13,1.165,0.0,0.123
1673186400.0,2023-01-08 14:00:00+00:00,local,13.49,13.38,12.79,13.82,1015.0,1014.9,991.8,95,4.73,0.57,100.0,light rain,2023-01-08,14,1.999,0.0,0.077
1673190000.0,2023-01-08 15:00:00+00:00,local,13.51,13.4,13.34,13.82,1015.0,1015.1,992.0,95,4.33,0.9,100.0,light rain,2023-01-08,15,2.19,0.0,0.025
1673193600.0,2023-01-08 16:00:00+00:00,local,13.59,13.49,13.12,14.82,1016.0,1015.7,992.6,95,3.98,0.44,97.0,light rain,2023-01-08,16,1.681,0.0,0.011
1673197200.0,2023-01-08 17:00:00+00:00,local,13.01,12.85,12.57,13.82,1016.0,1016.5,993.3,95,3.86,0.27,93.0,light rain,2023-01-08,17,0.797,0.0,0.0
1673200800.0,2023-01-08 18:00:00+00:00,local,13.01,12.87,12.01,13.82,1017.0,1017.3,994.1,96,3.72,0.2,94.0,light rain,2023-01-08,18,0.659,0.0,0.0
1673204400.0,2023-01-08 19:00:00+00:00,local,12.53,12.32,12.01,13.82,1018.0,1018.2,995.0,95,2.88,,92.0,overcast clouds,2023-01-08,19,0.929,0.0,0.0
1673208000.0,2023-01-08 20:00:00+00:00,local,12.42,12.2,12.01,12.88,1019.0,1018.9,995.6,95,2.7,,85.0,overcast clouds,2023-01-08,20,0.719,0.0,0.0
1673211600.0,2023-01-08 21:00:00+00:00,local,12.41,12.21,11.45,13.04,1020.0,1020.0,996.7,96,2.34,,81.0,broken clouds,2023-01-08,21,0.418,0.0,0.0
1673215200.0,2023-01-08 22:00:00+00:00,local,12.31,12.1,11.45,12.49,1020.0,1021.0,997.6,96,1.76,,100.0,overcast clouds,2023-01-08,22,0.0,0.384,0.0
1673218800.0,2023-01-08 23:00:00+00:00,local,12.38,12.18,10.9,12.82,1021.0,1021.6,998.1,96,2.48,,99.0,overcast clouds,2023-01-08,23,0.0,0.395,0.0
1673222400.0,2023-01-09 00:00:00+00:00,local,11.82,11.56,11.12,12.49,1021.0,1021.4,997.9,96,2.52,,92.0,overcast clouds,2023-01-09,0,0.0,0.719,0.0
1673226000.0,2023-01-09 01:00:00+00:00,local,11.29,10.98,11.12,11.93,1022.0,1021.6,998.0,96,2.44,,89.0,overcast clouds,2023-01-09,1,0.0,0.342,0.0
1673229600.0,2023-01-09 02:00:00+00:00,local,11.4,11.1,9.79,12.82,1022.0,1022.0,998.3,96,2.54,,69.0,broken clouds,2023-01-09,2,0.0,0.262,0.0
1673233200.0,2023-01-09 03:00:00+00:00,local,10.77,10.41,10.57,11.82,1023.0,1022.9,999.3,96,2.48,,44.0,scattered clouds,2023-01-09,3,0.0,0.256,0.0
1673236800.0,2023-01-09 04:00:00+00:00,local,10.77,10.41,10.57,11.82,1023.0,1023.4,999.7,96,2.19,,68.0,broken clouds,2023-01-09,4,0.0,0.254,0.0
1673240400.0,2023-01-09 05:00:00+00:00,local,10.2,9.78,10.15,11.77,1023.0,1023.8,1000.1,96,1.88,,88.0,overcast clouds,2023-01-09,5,0.0,0.253,0.0
1673244000.0,2023-01-09 06:00:00+00:00,local,9.67,8.69,9.59,11.21,1024.0,1024.2,1000.5,96,2.15,,72.0,broken clouds,2023-01-09,6,0.0,0.255,0.0
1673247600.0,2023-01-09 07:00:00+00:00,local,9.18,8.29,8.12,11.21,1025.0,1025.1,1001.5,96,1.94,,68.0,broken clouds,2023-01-09,7,0.0,1.127,0.0
1673251200.0,2023-01-09 08:00:00+00:00,local,9.09,9.09,8.6,10.66,1026.0,1026.0,1002.4,96,1.07,,62.0,broken clouds,2023-01-09,8,0.407,0.0,0.026
1673254800.0,2023-01-09 09:00:00+00:00,local,9.61,9.61,9.59,10.66,1027.0,1026.8,1003.2,96,0.31,,54.0,broken clouds,2023-01-09,9,0.193,0.0,0.184
1673258400.0,2023-01-09 10:00:00+00:00,local,10.76,10.37,8.68,11.82,1027.0,1027.7,1004.2,95,0.16,,40.0,scattered clouds,2023-01-09,10,0.056,0.0,0.425
1673262000.0,2023-01-09 11:00:00+00:00,local,11.94,11.64,10.26,13.82,1029.0,1028.2,1004.7,94,0.44,,43.0,scattered clouds,2023-01-09,11,0.286,0.0,0.38
1673265600.0,2023-01-09 12:00:00+00:00,local,12.54,11.94,11.38,14.82,1028.0,1028.5,1005.0,80,0.6,,56.0,broken clouds,2023-01-09,12,0.0,0.0,0.242
1673269200.0,2023-01-09 13:00:00+00:00,local,12.58,11.96,11.77,14.82,1028.0,1028.2,1004.8,79,1.22,,73.0,broken clouds,2023-01-09,13,0.0,0.0,0.245
1673272800.0,2023-01-09 14:00:00+00:00,local,13.01,12.3,12.32,14.15,1028.0,1027.7,1004.3,74,1.6,,83.0,broken clouds,2023-01-09,14,0.0,0.0,0.322
1673276400.0,2023-01-09 15:00:00+00:00,local,13.61,12.91,12.88,15.26,1028.0,1027.6,1004.2,72,1.69,,89.0,overcast clouds,2023-01-09,15,0.066,0.0,0.265
1673280000.0,2023-01-09 16:00:00+00:00,local,13.12,12.39,12.57,14.82,1028.0,1028.0,1004.6,73,1.5,,85.0,overcast clouds,2023-01-09,16,0.236,0.0,0.08
1673283600.0,2023-01-09 17:00:00+00:00,local,12.5,11.87,11.93,13.82,1028.0,1028.3,1004.8,79,1.29,,47.0,scattered clouds,2023-01-09,17,0.314,0.0,0.0
1673287200.0,2023-01-09 18:00:00+00:00,local,11.23,10.55,10.26,12.32,1029.0,1028.5,1004.8,82,1.05,,39.0,scattered clouds,2023-01-09,18,1.54,0.0,0.0
1673290800.0,2023-01-09 19:00:00+00:00,local,10.62,9.93,8.6,11.77,1029.0,1028.9,1005.2,84,1.24,,45.0,scattered clouds,2023-01-09,19,2.478,0.0,0.0
1673294400.0,2023-01-09 20:00:00+00:00,local,10.72,10.09,9.23,11.21,1030.0,1029.5,1005.7,86,1.61,,53.0,broken clouds,2023-01-09,20,0.643,0.0,0.0
1673298000.0,2023-01-09 21:00:00+00:00,local,10.22,9.57,8.68,10.82,1030.0,1029.9,1006.1,87,1.7,,76.0,broken clouds,2023-01-09,21,1.644,0.0,0.0
1673301600.0,2023-01-09 22:00:00+00:00,local,10.24,9.59,6.93,11.82,1030.0,1029.9,1006.2,87,1.48,,79.0,broken clouds,2023-01-09,22,0.0,0.674,0.0
1673305200.0,2023-01-09 23:00:00+00:00,local,9.65,9.04,6.38,10.82,1030.0,1029.9,1006.2,88,1.71,,93.0,overcast clouds,2023-01-09,23,0.0,0.532,0.0
1673308800.0,2023-01-10 00:00:00+00:00,local,10.15,9.54,6.93,10.82,1030.0,1030.0,1006.3,89,1.74,,100.0,overcast clouds,2023-01-10,0,0.0,0.346,0.0
1673312400.0,2023-01-10 01:00:00+00:00,local,10.2,9.6,7.49,10.82,1030.0,1029.8,1006.1,89,1.73,,98.0,overcast clouds,2023-01-10,1,0.0,0.341,0.0
1673316000.0,2023-01-10 02:00:00+00:00,local,10.18,9.5,7.49,10.82,1030.0,1029.7,1006.0,86,1.87,,100.0,overcast clouds,2023-01-10,2,0.0,0.292,0.0
1673319600.0,2023-01-10 03:00:00+00:00,local,10.72,10.2,7.49,11.82,1030.0,1029.9,1006.2,90,1.92,,100.0,overcast clouds,2023-01-10,3,0.0,0.28,0.0
1673323200.0,2023-01-10 04:00:00+00:00,local,10.69,10.24,9.23,10.82,1030.0,1029.6,1006.0,93,2.03,,99.0,overcast clouds,2023-01-10,4,0.0,0.268,0.0
1673326800.0,2023-01-10 05:00:00+00:00,local,10.69,10.27,9.23,10.82,1030.0,1029.2,1005.6,94,2.08,,100.0,overcast clouds,2023-01-10,5,0.0,0.286,0.0
1673330400.0,2023-01-10 06:00:00+00:00,local,10.69,10.27,9.79,10.82,1029.0,1028.9,1005.3,94,2.14,,100.0,overcast clouds,2023-01-10,6,0.0,0.254,0.0
1673334000.0,2023-01-10 07:00:00+00:00,local,11.13,10.75,8.6,11.26,1029.0,1028.9,1005.3,94,2.27,,98.0,overcast clouds,2023-01-10,7,0.0,1.36,0.0
1673337600.0,2023-01-10 08:00:00+00:00,local,11.18,10.81,9.79,11.26,1029.0,1028.8,1005.2,94,2.35,,85.0,overcast clouds,2023-01-10,8,0.394,0.0,0.029
1673341200.0,2023-01-10 09:00:00+00:00,local,11.51,11.17,10.1,11.82,1029.0,1029.1,1005.5,94,2.56,,78.0,broken clouds,2023-01-10,9,0.212,0.0,0.086
1673344800.0,2023-01-10 10:00:00+00:00,local,11.85,11.57,10.66,12.82,1030.0,1029.7,1006.2,95,2.42,,100.0,overcast clouds,2023-01-10,10,0.12,0.0,0.12
1673348400.0,2023-01-10 11:00:00+00:00,local,12.96,12.79,11.68,13.82,1030.0,1030.1,1006.7,95,3.08,,100.0,overcast clouds,2023-01-10,11,0.007,0.0,0.23
1673352000.0,2023-01-10 12:00:00+00:00,local,13.01,12.85,12.32,14.82,1030.0,1029.8,1006.4,95,3.9,0.33,100.0,light rain,2023-01-10,12,0.006,0.0,0.234
1673355600.0,2023-01-10 13:00:00+00:00,local,13.02,12.83,12.88,14.82,1029.0,1029.0,1005.6,94,4.48,0.27,100.0,light rain,2023-01-10,13,0.122,0.0,0.161
1673359200.0,2023-01-10 14:00:00+00:00,local,13.5,13.36,13.43,14.45,1028.0,1028.3,1005.0,94,4.44,0.57,100.0,light rain,2023-01-10,14,0.292,0.0,0.082
1673362800.0,2023-01-10 15:00:00+00:00,local,13.75,13.63,12.79,14.15,1028.0,1027.8,1004.4,94,4.28,0.46,99.0,light rain,2023-01-10,15,0.633,0.0,0.115
1673366400.0,2023-01-10 16:00:00+00:00,local,13.02,12.86,12.88,14.82,1028.0,1027.8,1004.4,95,4.14,0.34,80.0,light rain,2023-01-10,16,0.751,0.0,0.029
1673370000.0,2023-01-10 17:00:00+00:00,local,13.02,12.83,12.79,14.82,1028.0,1027.6,1004.2,94,3.57,0.32,55.0,light rain,2023-01-10,17,0.401,0.0,0.0
1673373600.0,2023-01-10 18:00:00+00:00,local,13.02,12.83,12.79,14.82,1028.0,1027.8,1004.4,94,3.0,0.16,61.0,light rain,2023-01-10,18,0.287,0.0,0.0
1673377200.0,2023-01-10 19:00:00+00:00,local,12.97,12.78,12.49,13.82,1028.0,1028.0,1004.6,94,3.05,0.11,66.0,light rain,2023-01-10,19,0.431,0.0,0.0
1673380800.0,2023-01-10 20:00:00+00:00,local,12.97,12.78,12.49,13.82,1028.0,1027.9,1004.5,94,3.45,0.12,80.0,light rain,2023-01-10,20,1.081,0.0,0.0
1673384400.0,2023-01-10 21:00:00+00:00,local,13.48,13.29,12.49,13.82,1028.0,1027.6,1004.2,92,3.67,0.23,88.0,light rain,2023-01-10,21,0.64,0.0,0.0
1673388000.0,2023-01-10 22:00:00+00:00,local,13.48,13.26,12.32,13.82,1028.0,1027.3,1003.9,91,3.91,0.14,100.0,light rain,2023-01-10,22,0.0,0.866,0.0
1673391600.0,2023-01-10 23:00:00+00:00,local,13.48,13.26,12.49,13.82,1027.0,1027.0,1003.6,91,4.87,0.71,100.0,light rain,2023-01-10,23,0.0,0.582,0.0
1673395200.0,2023-01-11 00:00:00+00:00,local,13.49,13.3,13.34,13.82,1026.0,1026.9,1003.5,92,5.16,1.22,100.0,moderate rain,2023-01-11,0,0.0,0.364,0.0
1673398800.0,2023-01-11 01:00:00+00:00,local,13.49,13.32,12.79,13.82,1026.0,1025.5,1002.1,93,4.41,2.55,100.0,moderate rain,2023-01-11,1,0.0,0.257,0.0
1673402400.0,2023-01-11 02:00:00+00:00,local,13.49,13.38,12.79,13.82,1026.0,1025.9,1002.6,95,3.47,4.07,100.0,heavy intensity rain,2023-01-11,2,0.0,0.251,0.0
1673406000.0,2023-01-11 03:00:00+00:00,local,12.91,12.74,12.72,13.12,1026.0,1026.4,1003.0,95,3.28,3.79,100.0,moderate rain,2023-01-11,3,0.0,0.266,0.0
1673409600.0,2023-01-11 04:00:00+00:00,local,12.41,12.19,12.23,13.04,1026.0,1026.8,1003.4,95,2.51,1.0,100.0,light rain,2023-01-11,4,0.0,0.257,0.0
1673413200.0,2023-01-11 05:00:00+00:00,local,12.7,12.45,12.01,13.04,1027.0,1027.2,1003.7,93,2.16,,99.0,overcast clouds,2023-01-11,5,0.0,0.25,0.0
1673416800.0,2023-01-11 06:00:00+00:00,local,11.88,11.58,11.68,12.32,1028.0,1027.6,1004.1,94,2.02,,64.0,broken clouds,2023-01-11,6,0.0,0.249,0.0
1673420400.0,2023-01-11 07:00:00+00:00,local,10.67,10.27,9.72,11.93,1029.0,1028.7,1005.0,95,2.35,,25.0,scattered clouds,2023-01-11,7,0.0,0.959,0.0
1673424000.0,2023-01-11 08:00:00+00:00,local,10.62,10.22,9.72,11.21,1030.0,1029.8,1006.1,95,2.69,,38.0,scattered clouds,2023-01-11,8,0.298,0.0,0.089
1673427600.0,2023-01-11 09:00:00+00:00,local,10.71,10.32,10.01,11.38,1031.0,1030.8,1007.2,95,2.32,,9.0,sky is clear,2023-01-11,9,0.461,0.0,0.347
1673431200.0,2023-01-11 10:00:00+00:00,local,11.42,11.1,10.34,13.04,1032.0,1031.6,1008.1,95,1.95,,35.0,scattered clouds,2023-01-11,10,0.04,0.0,0.342
1673434800.0,2023-01-11 11:00:00+00:00,local,12.98,12.68,11.21,14.15,1033.0,1032.3,1008.8,90,2.15,,22.0,few clouds,2023-01-11,11,0.0,0.0,0.254
1673438400.0,2023-01-11 12:00:00+00:00,local,14.08,13.55,12.32,15.26,1032.0,1032.2,1008.8,77,2.53,,24.0,few clouds,2023-01-11,12,0.0,0.0,0.255
1673442000.0,2023-01-11 13:00:00+00:00,local,14.1,13.42,12.88,15.82,1032.0,1031.6,1008.2,71,2.61,,27.0,scattered clouds,2023-01-11,13,0.0,0.0,0.252
1673445600.0,2023-01-11 14:00:00+00:00,local,14.57,13.91,13.43,14.82,1031.0,1031.3,1007.9,70,2.91,,34.0,scattered clouds,2023-01-11,14,0.0,0.0,0.246
1673449200.0,2023-01-11 15:00:00+00:00,local,14.07,13.36,13.43,15.26,1031.0,1031.2,1007.8,70,3.52,,26.0,scattered clouds,2023-01-11,15,0.0,0.0,0.248
1673452800.0,2023-01-11 16:00:00+00:00,local,14.03,13.29,13.43,15.82,1031.0,1031.4,1008.0,69,3.07,,10.0,sky is clear,2023-01-11,16,0.165,0.0,0.074
1673456400.0,2023-01-11 17:00:00+00:00,local,13.44,12.75,12.72,13.6,1032.0,1031.8,1008.2,73,2.35,,3.0,sky is clear,2023-01-11,17,0.307,0.0,0.0
1673460000.0,2023-01-11 18:00:00+00:00,local,11.78,11.1,10.72,12.49,1032.0,1032.3,1008.5,80,2.2,,0.0,sky is clear,2023-01-11,18,0.398,0.0,0.0
1673463600.0,2023-01-11 19:00:00+00:00,local,11.18,10.52,9.71,11.77,1032.0,1032.3,1008.4,83,1.79,,9.0,sky is clear,2023-01-11,19,0.386,0.0,0.0
1673467200.0,2023-01-11 20:00:00+00:00,local,10.14,9.48,8.6,11.21,1033.0,1032.7,1008.7,87,1.95,,96.0,overcast clouds,2023-01-11,20,0.358,0.0,0.0
1673470800.0,2023-01-11 21:00:00+00:00,local,9.54,8.79,7.57,11.21,1033.0,1033.2,1009.1,89,1.85,,96.0,overcast clouds,2023-01-11,21,0.428,0.0,0.0
1673474400.0,2023-01-11 22:00:00+00:00,local,9.42,9.09,6.93,10.66,1033.0,1033.2,1009.2,90,1.41,,98.0,overcast clouds,2023-01-11,22,0.0,0.358,0.0
1673478000.0,2023-01-11 23:00:00+00:00,local,9.39,8.86,6.38,10.1,1033.0,1033.4,1009.5,89,1.59,,98.0,overcast clouds,2023-01-11,23,0.0,0.356,0.0
1673481600.0,2023-01-12 00:00:00+00:00,local,8.8,8.34,5.82,9.54,1033.0,1033.2,1009.3,91,1.45,,98.0,overcast clouds,2023-01-12,0,0.0,0.423,0.0
1673485200.0,2023-01-12 01:00:00+00:00,local,8.77,8.77,5.26,9.04,1033.0,1033.1,1008.9,91,1.2,,78.0,broken clouds,2023-01-12,1,0.0,0.253,0.0
1673488800.0,2023-01-12 02:00:00+00:00,local,8.83,8.83,4.71,9.04,1033.0,1032.8,1008.6,92,1.2,,98.0,overcast clouds,2023-01-12,2,0.0,0.251,0.0
1673492400.0,2023-01-12 03:00:00+00:00,local,7.76,7.76,4.71,7.93,1032.0,1032.5,1008.4,92,1.25,,100.0,overcast clouds,2023-01-12,3,0.0,0.288,0.0
1673496000.0,2023-01-12 04:00:00+00:00,local,7.76,7.23,4.15,7.93,1032.0,1032.1,1008.0,92,1.39,,100.0,overcast clouds,2023-01-12,4,0.0,0.271,0.0
1673499600.0,2023-01-12 05:00:00+00:00,local,7.88,7.31,4.71,7.93,1031.0,1031.4,1007.3,92,1.43,,100.0,overcast clouds,2023-01-12,5,0.0,0.255,0.0
1673503200.0,2023-01-12 06:00:00+00:00,local,7.84,6.99,4.71,7.93,1031.0,1030.9,1006.7,94,1.68,,100.0,overcast clouds,2023-01-12,6,0.0,0.291,0.0
1673506800.0,2023-01-12 07:00:00+00:00,local,7.36,6.29,6.72,7.37,1031.0,1031.2,1007.0,94,1.82,,100.0,overcast clouds,2023-01-12,7,0.0,1.006,0.0
1673510400.0,2023-01-12 08:00:00+00:00,local,6.8,5.71,4.15,6.82,1031.0,1031.5,1007.3,93,1.76,,100.0,overcast clouds,2023-01-12,8,0.306,0.0,0.06
1673514000.0,2023-01-12 09:00:00+00:00,local,7.33,6.46,4.71,7.37,1032.0,1031.7,1007.7,93,1.63,,100.0,overcast clouds,2023-01-12,9,0.09,0.0,0.188
1673517600.0,2023-01-12 10:00:00+00:00,local,8.47,7.73,7.72,8.48,1032.0,1031.7,1007.9,92,1.66,,100.0,overcast clouds,2023-01-12,10,0.055,0.0,0.236
1673521200.0,2023-01-12 11:00:00+00:00,local,10.68,10.1,8.72,10.7,1032.0,1032.0,1008.3,88,1.5,,100.0,overcast clouds,2023-01-12,11,0.081,0.0,0.183
1673524800.0,2023-01-12 12:00:00+00:00,local,10.69,10.03,9.54,10.7,1032.0,1031.9,1008.3,85,1.42,,98.0,overcast clouds,2023-01-12,12,0.113,0.0,0.168
1673528400.0,2023-01-12 13:00:00+00:00,local,11.2,10.6,9.79,11.26,1031.0,1030.9,1007.4,85,1.75,,100.0,overcast clouds,2023-01-12,13,0.101,0.0,0.193
1673532000.0,2023-01-12 14:00:00+00:00,local,11.28,10.71,10.01,12.01,1030.0,1029.9,1006.4,86,2.19,,100.0,overcast clouds,2023-01-12,14,0.586,0.0,0.132
1673535600.0,2023-01-12 15:00:00+00:00,local,11.78,11.21,10.66,11.82,1030.0,1029.5,1006.0,84,2.55,,85.0,overcast clouds,2023-01-12,15,0.311,0.0,0.084
1673539200.0,2023-01-12 16:00:00+00:00,local,11.29,10.72,10.66,11.82,1030.0,1029.7,1006.2,86,2.58,,100.0,overcast clouds,2023-01-12,16,0.29,0.0,0.021
1673542800.0,2023-01-12 17:00:00+00:00,local,11.29,10.75,10.66,11.82,1030.0,1029.8,1006.2,87,1.71,,100.0,overcast clouds,2023-01-12,17,0.992,0.0,0.0
1673546400.0,2023-01-12 18:00:00+00:00,local,10.79,10.17,10.66,11.82,1030.0,1030.0,1006.4,86,1.78,,100.0,overcast clouds,2023-01-12,18,0.646,0.0,0.0
1673550000.0,2023-01-12 19:00:00+00:00,local,10.79,10.17,10.34,11.82,1030.0,1030.3,1006.7,86,1.82,,98.0,overcast clouds,2023-01-12,19,0.488,0.0,0.0
1673553600.0,2023-01-12 20:00:00+00:00,local,10.79,10.14,10.34,11.82,1030.0,1030.4,1006.7,85,1.65,,100.0,overcast clouds,2023-01-12,20,0.557,0.0,0.0
1673557200.0,2023-01-12 21:00:00+00:00,local,10.69,10.16,9.79,10.82,1030.0,1030.3,1006.6,90,1.59,,94.0,overcast clouds,2023-01-12,21,0.858,0.0,0.0
1673560800.0,2023-01-12 22:00:00+00:00,local,9.71,9.21,9.23,10.82,1030.0,1030.2,1006.5,93,1.61,,94.0,overcast clouds,2023-01-12,22,0.0,0.43,0.0
1673564400.0,2023-01-12 23:00:00+00:00,local,10.2,9.65,9.79,10.82,1030.0,1030.0,1006.3,91,1.56,,92.0,overcast clouds,2023-01-12,23,0.0,0.336,0.0
